1378,002896.SZ,中大力德,宁波中大力德智能传动股份有限公司
1379,002897.SZ,意华股份,温州意华接插件股份有限公司
1380,002898.SZ,赛隆药业,赛隆药业集团股份有限公司
1381,002899.SZ,英派斯,青岛英派斯健康科技股份有限公司
1382,002900.SZ,哈三联,哈尔滨三联药业股份有限公司
1383,002901.SZ,大博医疗,大博医疗科技股份有限公司
1384,002902.SZ,铭普光磁,东莞铭普光磁股份有限公司
1385,002903.SZ,宇环数控,宇环数控机床股份有限公司
1386,002905.SZ,金逸影视,广州金逸影视传媒股份有限公司
1387,002906.SZ,华阳集团,惠州市华阳集团股份有限公司
1388,002907.SZ,华森制药,重庆华森制药股份有限公司
1389,002908.SZ,德生科技,广东德生科技股份有限公司
1390,002909.SZ,集泰股份,广州集泰化工股份有限公司
1391,002910.SZ,庄园牧场,兰州庄园牧场股份有限公司
1392,002911.SZ,佛燃能源,佛燃能源集团股份有限公司
1393,002912.SZ,中新赛克,深圳市中新赛克科技股份有限公司
1394,002913.SZ,奥士康,奥士康科技股份有限公司
1395,002915.SZ,中欣氟材,浙江中欣氟材股份有限公司
1396,002916.SZ,深南电路,深南电路股份有限公司
1397,002917.SZ,金奥博,深圳市金奥博科技股份有限公司
1398,002918.SZ,蒙娜丽莎,蒙娜丽莎集团股份有限公司
1399,002919.SZ,名臣健康,名臣健康用品股份有限公司
1400,002920.SZ,德赛西威,惠州市德赛西威汽车电子股份有限公司
1401,002921.SZ,联诚精密,山东联诚精密制造股份有限公司
1402,002922.SZ,伊戈尔,伊戈尔电气股份有限公司
1403,002923.SZ,润都股份,珠海润都制药股份有限公司
1404,002925.SZ,盈趣科技,厦门盈趣科技股份有限公司
1405,002926.SZ,华西证券,华西证券股份有限公司
1406,002927.SZ,泰永长征,贵州泰永长征技术股份有限公司
1407,002928.SZ,华夏航空,华夏航空股份有限公司
1408,002929.SZ,润建股份,润建股份有限公司
1409,002930.SZ,宏川智慧,广东宏川智慧物流股份有限公司
1410,002931.SZ,锋龙股份,浙江锋龙电气股份有限公司
1411,002932.SZ,明德生物,武汉明德生物科技股份有限公司
1412,002933.SZ,新兴装备,北京新兴东方航空装备股份有限公司
1413,002935.SZ,天奥电子,成都天奥电子股份有限公司
1414,002936.SZ,郑州银行,郑州银行股份有限公司
1415,002937.SZ,兴瑞科技,宁波兴瑞电子科技股份有限公司
1416,002938.SZ,鹏鼎控股,鹏鼎控股(深圳)股份有限公司
1417,002939.SZ,长城证券,长城证券股份有限公司
1418,002940.SZ,昂利康,浙江昂利康制药股份有限公司
1419,002941.SZ,新疆交建,新疆交通建设集团股份有限公司
1420,002942.SZ,新农股份,浙江新农化工股份有限公司
1421,002943.SZ,宇晶股份,湖南宇晶机器股份有限公司
1422,002945.SZ,华林证券,华林证券股份有限公司
1423,002946.SZ,新乳业,新希望乳业股份有限公司
1424,002947.SZ,恒铭达,苏州恒铭达电子科技股份有限公司
1425,002948.SZ,青岛银行,青岛银行股份有限公司
1426,002949.SZ,华阳国际,深圳市华阳国际工程设计股份有限公司
1427,002950.SZ,奥美医疗,奥美医疗用品股份有限公司
1428,002951.SZ,金时科技,四川金时科技股份有限公司
1429,002952.SZ,亚世光电,亚世光电(集团)股份有限公司
1430,002953.SZ,日丰股份,广东日丰电缆股份有限公司
1431,002955.SZ,鸿合科技,鸿合科技股份有限公司
1432,002956.SZ,西麦食品,桂林西麦食品股份有限公司
1433,002957.SZ,科瑞技术,深圳科瑞技术股份有限公司
1434,002958.SZ,青农商行,青岛农村商业银行股份有限公司
1435,002959.SZ,小熊电器,小熊电器股份有限公司
1436,002960.SZ,青鸟消防,青鸟消防股份有限公司
1437,002961.SZ,瑞达期货,瑞达期货股份有限公司
1438,002962.SZ,五方光电,湖北五方光电股份有限公司
1439,002963.SZ,豪尔赛,豪尔赛科技集团股份有限公司
1440,002965.SZ,祥鑫科技,祥鑫科技股份有限公司
1441,002966.SZ,苏州银行,苏州银行股份有限公司
1442,002967.SZ,广电计量,广电计量检测集团股份有限公司
1443,002968.SZ,新大正,新大正物业集团股份有限公司
1444,002969.SZ,嘉美包装,嘉美食品包装(滁州)股份有限公司
1445,002970.SZ,锐明技术,深圳市锐明技术股份有限公司
1446,002971.SZ,和远气体,湖北和远气体股份有限公司
1447,002972.SZ,科安达,深圳科安达电子科技股份有限公司
1448,002973.SZ,侨银股份,侨银城市管理股份有限公司
1449,002975.SZ,博杰股份,珠海博杰电子股份有限公司
1450,002976.SZ,瑞玛精密,苏州瑞玛精密工业股份有限公司
1451,002977.SZ,天箭科技,成都天箭科技股份有限公司
1452,002978.SZ,安宁股份,四川安宁铁钛股份有限公司
1453,002979.SZ,雷赛智能,深圳市雷赛智能控制股份有限公司
1454,002980.SZ,华盛昌,深圳市华盛昌科技实业股份有限公司
1455,002981.SZ,朝阳科技,广东朝阳电子科技股份有限公司
1456,002982.SZ,湘佳股份,湖南湘佳牧业股份有限公司
1457,002983.SZ,芯瑞达,安徽芯瑞达科技股份有限公司
1458,002984.SZ,森麒麟,青岛森麒麟轮胎股份有限公司
1459,002985.SZ,北摩高科,北京北摩高科摩擦材料股份有限公司
1460,002986.SZ,宇新股份,湖南宇新能源科技股份有限公司
1461,002987.SZ,京北方,京北方信息技术股份有限公司
1462,002988.SZ,豪美新材,广东豪美新材股份有限公司
1463,002989.SZ,中天精装,深圳中天精装股份有限公司
1464,002990.SZ,盛视科技,盛视科技股份有限公司
1465,002991.SZ,甘源食品,甘源食品股份有限公司
1466,002992.SZ,宝明科技,深圳市宝明科技股份有限公司
1467,002993.SZ,奥海科技,东莞市奥海科技股份有限公司
1468,002995.SZ,天地在线,北京全时天地在线网络信息股份有限公司
1469,002996.SZ,顺博合金,重庆顺博铝合金股份有限公司
1470,002997.SZ,瑞鹄模具,瑞鹄汽车模具股份有限公司
1471,002998.SZ,优彩资源,优彩环保资源科技股份有限公司
1472,002999.SZ,天禾股份,广东天禾农资股份有限公司
1473,003000.SZ,劲仔食品,劲仔食品集团股份有限公司
1474,003001.SZ,中岩大地,北京中岩大地科技股份有限公司
1475,003002.SZ,壶化股份,山西壶化集团股份有限公司
1476,003003.SZ,天元股份,广东天元实业集团股份有限公司
1477,003004.SZ,声迅股份,北京声迅电子股份有限公司
1478,003005.SZ,竞业达,北京竞业达数码科技股份有限公司
1479,003006.SZ,百亚股份,重庆百亚卫生用品股份有限公司
1480,003007.SZ,直真科技,北京直真科技股份有限公司
1481,003008.SZ,开普检测,许昌开普检测研究院股份有限公司
1482,003009.SZ,中天火箭,陕西中天火箭技术股份有限公司
1483,003010.SZ,若羽臣,广州若羽臣科技股份有限公司
1484,003011.SZ,海象新材,浙江海象新材料股份有限公司
1485,003012.SZ,东鹏控股,广东东鹏控股股份有限公司
1486,003013.SZ,地铁设计,广州地铁设计研究院股份有限公司
1487,003015.SZ,日久光电,江苏日久光电股份有限公司
1488,003016.SZ,欣贺股份,欣贺股份有限公司
1489,003017.SZ,大洋生物,浙江大洋生物科技集团股份有限公司
1490,003018.SZ,金富科技,金富科技股份有限公司
1491,003019.SZ,宸展光电,宸展光电(厦门)股份有限公司
1492,003020.SZ,立方制药,合肥立方制药股份有限公司
1493,003021.SZ,兆威机电,深圳市兆威机电股份有限公司
1494,003022.SZ,联泓新科,联泓新材料科技股份有限公司
1495,003023.SZ,彩虹集团,成都彩虹电器(集团)股份有限公司
1496,003025.SZ,思进智能,思进智能成形装备股份有限公司
1497,003026.SZ,中晶科技,浙江中晶科技股份有限公司
1498,003027.SZ,同兴环保,同兴环保科技股份有限公司
1499,003028.SZ,振邦智能,深圳市振邦智能科技股份有限公司
1500,003029.SZ,吉大正元,长春吉大正元信息技术股份有限公司
1501,003030.SZ,祖名股份,祖名豆制品股份有限公司
1502,003031.SZ,中瓷电子,河北中瓷电子科技股份有限公司
1503,003032.SZ,传智教育,江苏传智播客教育科技股份有限公司
1504,003033.SZ,征和工业,青岛征和工业股份有限公司
1505,003035.SZ,南网能源,南方电网综合能源股份有限公司
1506,003036.SZ,泰坦股份,浙江泰坦股份有限公司
1507,003037.SZ,三和管桩,广东三和管桩股份有限公司
1508,003038.SZ,鑫铂股份,安徽鑫铂铝业股份有限公司
1509,003039.SZ,顺控发展,广东顺控发展股份有限公司
1510,003040.SZ,楚天龙,楚天龙股份有限公司
1511,003041.SZ,真爱美家,浙江真爱美家股份有限公司
1512,003042.SZ,中农联合,山东中农联合生物科技股份有限公司
1513,003043.SZ,华亚智能,苏州华亚智能科技股份有限公司
1514,003816.SZ,中国广核,中国广核电力股份有限公司
1515,300001.SZ,特锐德,青岛特锐德电气股份有限公司
1516,300002.SZ,神州泰岳,北京神州泰岳软件股份有限公司
1517,300003.SZ,乐普医疗,乐普(北京)医疗器械股份有限公司
1518,300004.SZ,南风股份,南方风机股份有限公司
1519,300005.SZ,探路者,探路者控股集团股份有限公司
1520,300006.SZ,莱美药业,重庆莱美药业股份有限公司
1521,300007.SZ,汉威科技,汉威科技集团股份有限公司
1522,300008.SZ,天海防务,天海融合防务装备技术股份有限公司
1523,300009.SZ,安科生物,安徽安科生物工程(集团)股份有限公司
1524,300010.SZ,*ST豆神,豆神教育科技(北京)股份有限公司
1525,300011.SZ,鼎汉技术,北京鼎汉技术集团股份有限公司
1526,300012.SZ,华测检测,华测检测认证集团股份有限公司
1527,300013.SZ,新宁物流,河南新宁现代物流股份有限公司
1528,300014.SZ,亿纬锂能,惠州亿纬锂能股份有限公司
1529,300015.SZ,爱尔眼科,爱尔眼科医院集团股份有限公司
1530,300016.SZ,北陆药业,北京北陆药业股份有限公司
1531,300017.SZ,网宿科技,网宿科技股份有限公司
1532,300018.SZ,中元股份,武汉中元华电科技股份有限公司
1533,300019.SZ,硅宝科技,成都硅宝科技股份有限公司
1534,300020.SZ,银江技术,银江技术股份有限公司
1535,300021.SZ,大禹节水,大禹节水集团股份有限公司
1536,300022.SZ,吉峰科技,吉峰三农科技服务股份有限公司
1537,300024.SZ,机器人,沈阳新松机器人自动化股份有限公司
1538,300025.SZ,华星创业,杭州华星创业通信技术股份有限公司
1539,300026.SZ,红日药业,天津红日药业股份有限公司
1540,300027.SZ,华谊兄弟,华谊兄弟传媒股份有限公司
1541,300029.SZ,ST天龙,江苏华盛天龙光电设备股份有限公司
1542,300030.SZ,阳普医疗,阳普医疗科技股份有限公司
1543,300031.SZ,宝通科技,无锡宝通科技股份有限公司
1544,300032.SZ,金龙机电,金龙机电股份有限公司
1545,300033.SZ,同花顺,浙江核新同花顺网络信息股份有限公司
1546,300034.SZ,钢研高纳,北京钢研高纳科技股份有限公司
1547,300035.SZ,中科电气,湖南中科电气股份有限公司
1548,300036.SZ,超图软件,北京超图软件股份有限公司
1549,300037.SZ,新宙邦,深圳新宙邦科技股份有限公司
1550,300039.SZ,上海凯宝,上海凯宝药业股份有限公司
1551,300040.SZ,九洲集团,哈尔滨九洲集团股份有限公司
1552,300041.SZ,回天新材,湖北回天新材料股份有限公司
1553,300042.SZ,朗科科技,深圳市朗科科技股份有限公司
1554,300043.SZ,星辉娱乐,星辉互动娱乐股份有限公司
1555,300044.SZ,赛为智能,深圳市赛为智能股份有限公司
1556,300045.SZ,华力创通,北京华力创通科技股份有限公司
1557,300046.SZ,台基股份,湖北台基半导体股份有限公司
1558,300047.SZ,天源迪科,深圳天源迪科信息技术股份有限公司
1559,300048.SZ,合康新能,北京合康新能科技股份有限公司
1560,300049.SZ,福瑞股份,内蒙古福瑞医疗科技股份有限公司
1561,300050.SZ,世纪鼎利,珠海世纪鼎利科技股份有限公司
1562,300051.SZ,三五互联,厦门三五互联科技股份有限公司
1563,300052.SZ,中青宝,深圳中青宝互动网络股份有限公司
1564,300053.SZ,欧比特,珠海欧比特宇航科技股份有限公司
1565,300054.SZ,鼎龙股份,湖北鼎龙控股股份有限公司
1566,300055.SZ,万邦达,北京万邦达环保技术股份有限公司
1567,300056.SZ,中创环保,厦门中创环保科技股份有限公司
1568,300057.SZ,万顺新材,汕头万顺新材集团股份有限公司
1569,300058.SZ,蓝色光标,北京蓝色光标数据科技股份有限公司
1570,300059.SZ,东方财富,东方财富信息股份有限公司
1571,300061.SZ,旗天科技,旗天科技集团股份有限公司
1572,300062.SZ,中能电气,中能电气股份有限公司
1573,300063.SZ,天龙集团,广东天龙科技集团股份有限公司
1574,300065.SZ,海兰信,北京海兰信数据科技股份有限公司
1575,300066.SZ,三川智慧,三川智慧科技股份有限公司
1576,300067.SZ,安诺其,上海安诺其集团股份有限公司
1577,300068.SZ,南都电源,浙江南都电源动力股份有限公司
1578,300069.SZ,金利华电,金利华电气股份有限公司
1579,300070.SZ,碧水源,北京碧水源科技股份有限公司
1580,300071.SZ,福石控股,北京福石控股发展股份有限公司
1581,300072.SZ,海新能科,北京海新能源科技股份有限公司
1582,300073.SZ,当升科技,北京当升材料科技股份有限公司
1583,300074.SZ,华平股份,华平信息技术股份有限公司
1584,300075.SZ,数字政通,北京数字政通科技股份有限公司
1585,300076.SZ,GQY视讯,宁波GQY视讯股份有限公司
1586,300077.SZ,国民技术,国民技术股份有限公司
1587,300078.SZ,思创医惠,思创医惠科技股份有限公司
1588,300079.SZ,数码视讯,北京数码视讯科技股份有限公司
1589,300080.SZ,易成新能,河南易成新能源股份有限公司
1590,300081.SZ,恒信东方,恒信东方文化股份有限公司
1591,300082.SZ,奥克股份,辽宁奥克化学股份有限公司
1592,300083.SZ,创世纪,广东创世纪智能装备集团股份有限公司
1593,300084.SZ,海默科技,海默科技(集团)股份有限公司
1594,300085.SZ,银之杰,深圳市银之杰科技股份有限公司
1595,300086.SZ,康芝药业,康芝药业股份有限公司
1596,300087.SZ,荃银高科,安徽荃银高科种业股份有限公司
1597,300088.SZ,长信科技,芜湖长信科技股份有限公司
1598,300089.SZ,*ST文化,广东文化长城集团股份有限公司
1599,300091.SZ,金通灵,金通灵科技集团股份有限公司
1600,300092.SZ,科新机电,四川科新机电股份有限公司
1601,300093.SZ,金刚光伏,甘肃金刚光伏股份有限公司
1602,300094.SZ,国联水产,湛江国联水产开发股份有限公司
1603,300095.SZ,华伍股份,江西华伍制动器股份有限公司
1604,300096.SZ,易联众,易联众信息技术股份有限公司
1605,300097.SZ,智云股份,大连智云自动化装备股份有限公司
1606,300098.SZ,高新兴,高新兴科技集团股份有限公司
1607,300099.SZ,精准信息,尤洛卡精准信息工程股份有限公司
1608,300100.SZ,双林股份,宁波双林汽车部件股份有限公司
1609,300101.SZ,振芯科技,成都振芯科技股份有限公司
1610,300102.SZ,乾照光电,厦门乾照光电股份有限公司
1611,300103.SZ,达刚控股,达刚控股集团股份有限公司
1612,300105.SZ,龙源技术,烟台龙源电力技术股份有限公司
1613,300106.SZ,西部牧业,新疆西部牧业股份有限公司
1614,300107.SZ,建新股份,河北建新化工股份有限公司
1615,300108.SZ,*ST吉药,吉药控股集团股份有限公司
1616,300109.SZ,新开源,博爱新开源医疗科技集团股份有限公司
1617,300110.SZ,华仁药业,华仁药业股份有限公司
1618,300111.SZ,向日葵,浙江向日葵大健康科技股份有限公司
1619,300112.SZ,万讯自控,深圳万讯自控股份有限公司
1620,300113.SZ,顺网科技,杭州顺网科技股份有限公司
1621,300114.SZ,中航电测,中航电测仪器股份有限公司
1622,300115.SZ,长盈精密,深圳市长盈精密技术股份有限公司
1623,300116.SZ,保力新,保力新能源科技股份有限公司
1624,300117.SZ,嘉寓股份,嘉寓控股股份公司
1625,300118.SZ,东方日升,东方日升新能源股份有限公司
1626,300119.SZ,瑞普生物,天津瑞普生物技术股份有限公司
1627,300120.SZ,经纬辉开,天津经纬辉开光电股份有限公司
1628,300121.SZ,阳谷华泰,山东阳谷华泰化工股份有限公司
1629,300122.SZ,智飞生物,重庆智飞生物制品股份有限公司
1630,300123.SZ,亚光科技,亚光科技集团股份有限公司
1631,300124.SZ,汇川技术,深圳市汇川技术股份有限公司
1632,300125.SZ,聆达股份,聆达集团股份有限公司
1633,300126.SZ,锐奇股份,锐奇控股股份有限公司
1634,300127.SZ,银河磁体,成都银河磁体股份有限公司
1635,300128.SZ,锦富技术,苏州锦富技术股份有限公司
1636,300129.SZ,泰胜风能,上海泰胜风能装备股份有限公司
1637,300130.SZ,新国都,深圳市新国都股份有限公司
1638,300131.SZ,英唐智控,深圳市英唐智能控制股份有限公司
1639,300132.SZ,青松股份,福建青松股份有限公司
1640,300133.SZ,华策影视,浙江华策影视股份有限公司
1641,300134.SZ,大富科技,大富科技(安徽)股份有限公司
1642,300135.SZ,宝利国际,江苏宝利国际投资股份有限公司
1643,300136.SZ,信维通信,深圳市信维通信股份有限公司
1644,300137.SZ,先河环保,河北先河环保科技股份有限公司
1645,300138.SZ,晨光生物,晨光生物科技集团股份有限公司
1646,300139.SZ,晓程科技,北京晓程科技股份有限公司
1647,300140.SZ,中环装备,中节能环保装备股份有限公司
1648,300141.SZ,和顺电气,苏州工业园区和顺电气股份有限公司
1649,300142.SZ,沃森生物,云南沃森生物技术股份有限公司
1650,300143.SZ,盈康生命,盈康生命科技股份有限公司
1651,300144.SZ,宋城演艺,宋城演艺发展股份有限公司
1652,300145.SZ,中金环境,南方中金环境股份有限公司
1653,300146.SZ,汤臣倍健,汤臣倍健股份有限公司
1654,300147.SZ,香雪制药,广州市香雪制药股份有限公司
1655,300148.SZ,天舟文化,天舟文化股份有限公司
1656,300149.SZ,睿智医药,睿智医药科技股份有限公司
1657,300150.SZ,世纪瑞尔,北京世纪瑞尔技术股份有限公司
1658,300151.SZ,昌红科技,深圳市昌红科技股份有限公司
1659,300152.SZ,新动力,雄安新动力科技股份有限公司
1660,300153.SZ,科泰电源,上海科泰电源股份有限公司
1661,300154.SZ,瑞凌股份,深圳市瑞凌实业集团股份有限公司
1662,300155.SZ,安居宝,广东安居宝数码科技股份有限公司
1663,300157.SZ,恒泰艾普,恒泰艾普集团股份有限公司
1664,300158.SZ,振东制药,山西振东制药股份有限公司
1665,300159.SZ,ST新研,新疆机械研究院股份有限公司
1666,300160.SZ,秀强股份,江苏秀强玻璃工艺股份有限公司
1667,300161.SZ,华中数控,武汉华中数控股份有限公司
1668,300162.SZ,雷曼光电,深圳雷曼光电科技股份有限公司
1669,300163.SZ,先锋新材,宁波先锋新材料股份有限公司
1670,300164.SZ,通源石油,通源石油科技集团股份有限公司
1671,300165.SZ,天瑞仪器,江苏天瑞仪器股份有限公司
1672,300166.SZ,东方国信,北京东方国信科技股份有限公司
1673,300167.SZ,ST迪威迅,深圳市迪威迅股份有限公司
1674,300168.SZ,万达信息,万达信息股份有限公司
1675,300169.SZ,天晟新材,常州天晟新材料股份有限公司
1676,300170.SZ,汉得信息,上海汉得信息技术股份有限公司
1677,300171.SZ,东富龙,东富龙科技集团股份有限公司
1678,300172.SZ,中电环保,中电环保股份有限公司
1679,300173.SZ,福能东方,福能东方装备科技股份有限公司
1680,300174.SZ,元力股份,福建元力活性炭股份有限公司
1681,300175.SZ,朗源股份,朗源股份有限公司
1682,300176.SZ,派生科技,广东派生智能科技股份有限公司
1683,300177.SZ,中海达,广州中海达卫星导航技术股份有限公司
1684,300179.SZ,四方达,河南四方达超硬材料股份有限公司
1685,300180.SZ,华峰超纤,上海华峰超纤科技股份有限公司
1686,300181.SZ,佐力药业,浙江佐力药业股份有限公司
1687,300182.SZ,捷成股份,北京捷成世纪科技股份有限公司
1688,300183.SZ,东软载波,青岛东软载波科技股份有限公司
1689,300184.SZ,力源信息,武汉力源信息技术股份有限公司
1690,300185.SZ,通裕重工,通裕重工股份有限公司
1691,300187.SZ,永清环保,永清环保股份有限公司
1692,300188.SZ,美亚柏科,厦门市美亚柏科信息股份有限公司
1693,300189.SZ,神农科技,海南神农科技股份有限公司
1694,300190.SZ,维尔利,维尔利环保科技集团股份有限公司
1695,300191.SZ,潜能恒信,潜能恒信能源技术股份有限公司
1696,300192.SZ,科德教育,苏州科德教育科技股份有限公司
1697,300193.SZ,佳士科技,深圳市佳士科技股份有限公司
1698,300194.SZ,福安药业,福安药业(集团)股份有限公司
1699,300195.SZ,长荣股份,天津长荣科技集团股份有限公司
1700,300196.SZ,长海股份,江苏长海复合材料股份有限公司
1701,300197.SZ,节能铁汉,中节能铁汉生态环境股份有限公司
1702,300198.SZ,纳川股份,福建纳川管材科技股份有限公司
1703,300199.SZ,翰宇药业,深圳翰宇药业股份有限公司
1704,300200.SZ,高盟新材,北京高盟新材料股份有限公司
1705,300201.SZ,海伦哲,徐州海伦哲专用车辆股份有限公司
1706,300203.SZ,聚光科技,聚光科技(杭州)股份有限公司
1707,300204.SZ,舒泰神,舒泰神(北京)生物制药股份有限公司
1708,300205.SZ,天喻信息,武汉天喻信息产业股份有限公司
1709,300206.SZ,理邦仪器,深圳市理邦精密仪器股份有限公司
1710,300207.SZ,欣旺达,欣旺达电子股份有限公司
1711,300208.SZ,青岛中程,青岛中资中程集团股份有限公司
1712,300209.SZ,ST有棵树,有棵树科技股份有限公司
1713,300210.SZ,森远股份,鞍山森远路桥股份有限公司
1714,300211.SZ,亿通科技,江苏亿通高科技股份有限公司
1715,300212.SZ,易华录,北京易华录信息技术股份有限公司
1716,300213.SZ,佳讯飞鸿,北京佳讯飞鸿电气股份有限公司
1717,300214.SZ,日科化学,山东日科化学股份有限公司
1718,300215.SZ,电科院,苏州电器科学研究院股份有限公司
1719,300217.SZ,东方电热,镇江东方电热科技股份有限公司
1720,300218.SZ,安利股份,安徽安利材料科技股份有限公司
1721,300219.SZ,鸿利智汇,鸿利智汇集团股份有限公司
1722,300220.SZ,ST金运,武汉金运激光股份有限公司
1723,300221.SZ,银禧科技,广东银禧科技股份有限公司
1724,300222.SZ,科大智能,科大智能科技股份有限公司
1725,300223.SZ,北京君正,北京君正集成电路股份有限公司
1726,300224.SZ,正海磁材,烟台正海磁性材料股份有限公司
1727,300225.SZ,金力泰,上海金力泰化工股份有限公司
1728,300226.SZ,上海钢联,上海钢联电子商务股份有限公司
1729,300227.SZ,光韵达,深圳光韵达光电科技股份有限公司
1730,300228.SZ,富瑞特装,张家港富瑞特种装备股份有限公司
1731,300229.SZ,拓尔思,拓尔思信息技术股份有限公司
1732,300230.SZ,永利股份,上海永利带业股份有限公司
1733,300231.SZ,银信科技,北京银信长远科技股份有限公司
1734,300232.SZ,洲明科技,深圳市洲明科技股份有限公司
1735,300233.SZ,金城医药,山东金城医药集团股份有限公司
1736,300234.SZ,开尔新材,浙江开尔新材料股份有限公司
1737,300235.SZ,方直科技,深圳市方直科技股份有限公司
1738,300236.SZ,上海新阳,上海新阳半导体材料股份有限公司
1739,300237.SZ,美晨生态,山东美晨生态环境股份有限公司
1740,300238.SZ,冠昊生物,冠昊生物科技股份有限公司
1741,300239.SZ,东宝生物,包头东宝生物技术股份有限公司
1742,300240.SZ,飞力达,江苏飞力达国际物流股份有限公司
1743,300241.SZ,瑞丰光电,深圳市瑞丰光电子股份有限公司
1744,300242.SZ,佳云科技,广东佳兆业佳云科技股份有限公司
1745,300243.SZ,瑞丰高材,山东瑞丰高分子材料股份有限公司
1746,300244.SZ,迪安诊断,迪安诊断技术集团股份有限公司
1747,300245.SZ,天玑科技,上海天玑科技股份有限公司
1748,300246.SZ,宝莱特,广东宝莱特医用科技股份有限公司
1749,300247.SZ,融捷健康,融捷健康科技股份有限公司
1750,300248.SZ,新开普,新开普电子股份有限公司
1751,300249.SZ,依米康,依米康科技集团股份有限公司
1752,300250.SZ,初灵信息,杭州初灵信息技术股份有限公司
1753,300251.SZ,光线传媒,北京光线传媒股份有限公司
1754,300252.SZ,金信诺,深圳金信诺高新技术股份有限公司
1755,300253.SZ,卫宁健康,卫宁健康科技集团股份有限公司
1756,300254.SZ,仟源医药,山西仟源医药集团股份有限公司
1757,300255.SZ,常山药业,河北常山生化药业股份有限公司
1758,300256.SZ,ST星星,江西星星科技股份有限公司
1759,300257.SZ,开山股份,开山集团股份有限公司
1760,300258.SZ,精锻科技,江苏太平洋精锻科技股份有限公司
1761,300259.SZ,新天科技,新天科技股份有限公司
1762,300260.SZ,新莱应材,昆山新莱洁净应用材料股份有限公司
1763,300261.SZ,雅本化学,雅本化学股份有限公司
1764,300262.SZ,巴安水务,上海巴安水务股份有限公司
1765,300263.SZ,隆华科技,隆华科技集团(洛阳)股份有限公司
1766,300264.SZ,佳创视讯,深圳市佳创视讯技术股份有限公司
1767,300265.SZ,通光线缆,江苏通光电子线缆股份有限公司
1768,300266.SZ,兴源环境,兴源环境科技股份有限公司
1769,300267.SZ,尔康制药,湖南尔康制药股份有限公司
1770,300268.SZ,*ST佳沃,佳沃食品股份有限公司
1771,300269.SZ,联建光电,深圳市联建光电股份有限公司
1772,300270.SZ,中威电子,杭州中威电子股份有限公司
1773,300271.SZ,华宇软件,北京华宇软件股份有限公司
1774,300272.SZ,开能健康,开能健康科技集团股份有限公司
1775,300273.SZ,*ST和佳,珠海和佳医疗设备股份有限公司
1776,300274.SZ,阳光电源,阳光电源股份有限公司
1777,300275.SZ,梅安森,重庆梅安森科技股份有限公司
1778,300276.SZ,三丰智能,三丰智能装备集团股份有限公司
1779,300277.SZ,海联讯,深圳海联讯科技股份有限公司
1780,300278.SZ,华昌达,华昌达智能装备集团股份有限公司
1781,300279.SZ,和晶科技,无锡和晶科技股份有限公司
1782,300280.SZ,紫天科技,福建紫天传媒科技股份有限公司
1783,300281.SZ,金明精机,广东金明精机股份有限公司
1784,300282.SZ,*ST三盛,三盛智慧教育科技股份有限公司
1785,300283.SZ,温州宏丰,温州宏丰电工合金股份有限公司
1786,300284.SZ,苏交科,苏交科集团股份有限公司
1787,300285.SZ,国瓷材料,山东国瓷功能材料股份有限公司
1788,300286.SZ,安科瑞,安科瑞电气股份有限公司
1789,300287.SZ,飞利信,北京飞利信科技股份有限公司
1790,300288.SZ,朗玛信息,贵阳朗玛信息技术股份有限公司
1791,300289.SZ,利德曼,北京利德曼生化股份有限公司
1792,300290.SZ,荣科科技,荣科科技股份有限公司
1793,300291.SZ,百纳千成,北京百纳千成影视股份有限公司
1794,300292.SZ,吴通控股,吴通控股集团股份有限公司
1795,300293.SZ,蓝英装备,沈阳蓝英工业自动化装备股份有限公司
1796,300294.SZ,博雅生物,华润博雅生物制药集团股份有限公司
1797,300295.SZ,三六五网,江苏三六五网络股份有限公司
1798,300296.SZ,利亚德,利亚德光电股份有限公司
1799,300297.SZ,*ST蓝盾,蓝盾信息安全技术股份有限公司
1800,300298.SZ,三诺生物,三诺生物传感股份有限公司
1801,300299.SZ,富春股份,富春科技股份有限公司
1802,300300.SZ,海峡创新,海峡创新互联网股份有限公司
1803,300301.SZ,*ST长方,深圳市长方集团股份有限公司
1804,300302.SZ,同有科技,北京同有飞骥科技股份有限公司
1805,300303.SZ,聚飞光电,深圳市聚飞光电股份有限公司
1806,300304.SZ,云意电气,江苏云意电气股份有限公司
1807,300305.SZ,裕兴股份,江苏裕兴薄膜科技股份有限公司
1808,300306.SZ,远方信息,杭州远方光电信息股份有限公司
1809,300307.SZ,慈星股份,宁波慈星股份有限公司
1810,300308.SZ,中际旭创,中际旭创股份有限公司
1811,300309.SZ,吉艾退,吉艾科技集团股份公司
1812,300310.SZ,宜通世纪,宜通世纪科技股份有限公司
1813,300311.SZ,任子行,任子行网络技术股份有限公司
1814,300313.SZ,*ST天山,新疆天山畜牧生物工程股份有限公司
1815,300314.SZ,戴维医疗,宁波戴维医疗器械股份有限公司
1816,300315.SZ,掌趣科技,北京掌趣科技股份有限公司
1817,300316.SZ,晶盛机电,浙江晶盛机电股份有限公司
1818,300317.SZ,珈伟新能,珈伟新能源股份有限公司
1819,300318.SZ,博晖创新,北京博晖创新生物技术集团股份有限公司
1820,300319.SZ,麦捷科技,深圳市麦捷微电子科技股份有限公司
1821,300320.SZ,海达股份,江阴海达橡塑股份有限公司
1822,300321.SZ,同大股份,山东同大海岛新材料股份有限公司
